row_id,monthly_charges,total_charges,contract,internet_service,paperless_billing_flag,autopay_flag,num_services,senior_citizen_flag,partner_flag,dependents_flag,payment_method,gender,contract_term_months,long_contract_flag,long_contract_and_autopay_flag,electronic_check_flag,mailed_check_flag,bank_auto_flag,card_auto_flag,paperless_or_autopay_flag,paperless_and_autopay_flag,num_streaming,num_security,addon_heavy_flag,service_penetration,charge_gap_vs_avg,monthly_to_total_ratio,mc_z_by_service,mc_pct_by_service,high_price_by_service_flag,fiber_and_high_price_flag,household_type,S_at_h,ChurnRisk_at_h,RiskSegment
977,89.05,1448.6,Month-to-month,Fiber optic,1,1,4,0,0,0,Credit card (automatic),Male,1,0,0,0,0,0,0,1,1,1,1,1,0.5,-1.4874999999999972,0.9835703437693379,-0.1934866666991291,0.4123062015503876,0,0,single,0.9391315281657192,0.06086847183428079,Low
697,101.35,2317.1,Month-to-month,Fiber optic,1,1,5,0,0,0,Bank transfer (automatic),Male,1,0,0,0,0,0,0,1,1,2,1,1,0.625,-3.972727272727269,0.9622804367437011,0.7778441518565752,0.7559754521963824,1,1,single,0.9527674266935292,0.04723257330647079,Low
4496,19.45,113.5,One year,No,0,0,1,0,1,1,Mailed check,Male,12,1,0,0,1,0,0,0,0,0,0,0,0.5,0.5333333333333314,1.028193832544765,-0.7523518271197732,0.12796052631578947,0,0,family,0.9957738016370916,0.004226198362908384,Low
1651,93.3,93.3,Month-to-month,Fiber optic,1,0,4,0,0,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,2,0,1,0.5,0.0,0.9999999999892818,0.14213577060670377,0.5166343669250646,0,0,single,8.57925479140279e-06,0.9999914207452086,High
1781,56.5,235.1,Month-to-month,DSL,0,0,3,0,1,1,Mailed check,Female,1,0,0,0,1,0,0,0,0,0,2,0,0.375,-2.2749999999999986,0.9612930667637382,-0.09762701723264822,0.5099337748344371,0,0,family,0.9094632764081998,0.0905367235918002,Low
807,77.85,299.2,Month-to-month,Fiber optic,0,0,2,0,0,0,Electronic check,Male,1,0,0,1,0,0,0,0,0,1,0,0,0.25,3.049999999999997,1.0407754010556045,-1.0779505014815594,0.17458010335917312,0,0,single,0.31951934673896987,0.6804806532610301,High
856,95.45,3474.05,Month-to-month,Fiber optic,1,0,4,1,0,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,2,0,1,0.5,-3.808571428571426,0.9616297980646056,0.31192123889083145,0.5988372093023255,0,0,single,0.9706117805908361,0.029388219409163918,Low
4032,40.25,1564.05,One year,DSL,0,0,3,0,0,1,Mailed check,Male,12,1,0,0,1,0,0,0,0,0,3,0,0.375,1.1487499999999997,1.0293788561483488,-1.09663310237301,0.13514072847682118,0,0,single_with_kids,0.9985542268223438,0.001445773177656151,Low
4066,60.65,196.9,Month-to-month,DSL,0,0,3,0,0,0,Mailed check,Male,1,0,0,0,1,0,0,0,0,1,1,0,0.375,-4.983333333333341,0.9240731335562608,0.15750376758781334,0.5927152317880795,0,0,single,0.5653674126554621,0.4346325873445379,High
3185,91.15,168.5,Month-to-month,Fiber optic,1,0,4,0,0,0,Electronic check,Female,1,0,0,1,0,0,0,1,0,1,2,1,0.5,6.900000000000006,1.0818991097794433,-0.02764969767742276,0.4914405684754522,0,0,single,0.07793666475670834,0.9220633352432916,High
5654,116.5,6382.55,Month-to-month,Fiber optic,1,0,8,1,0,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,2,4,1,1.0,0.45363636363636317,1.0039090958856232,1.9742394283703093,0.9935400516795866,1,1,single,0.9953364519989578,0.004663548001042184,Low
1611,86.85,156.35,Month-to-month,Fiber optic,1,0,3,1,1,0,Mailed check,Male,1,0,0,0,1,0,0,1,0,1,0,0,0.375,8.674999999999997,1.1109689798386828,-0.3672206342456781,0.3875968992248062,0,0,couple_no_kids,0.07739736146669131,0.9226026385333087,High
5449,100.05,5299.65,One year,Fiber optic,1,1,5,0,0,0,Credit card (automatic),Female,12,1,1,0,0,0,0,1,1,2,2,1,0.625,1.9083333333333314,1.0194446802986894,0.6751831710336148,0.7104328165374677,0,0,single,0.9972370221691529,0.002762977830847113,Low
6877,105.55,7195.35,One year,Fiber optic,1,1,6,1,1,0,Bank transfer (automatic),Female,12,1,1,0,0,0,0,1,1,2,2,1,0.75,2.75928571428571,1.0268437254515932,1.1095180898999868,0.8517441860465116,1,1,couple_no_kids,0.9978579420423538,0.002142057957646215,Low
5992,40.9,1383.6,One year,DSL,0,0,2,0,1,1,Mailed check,Female,12,1,0,0,1,0,0,0,0,1,1,0,0.25,1.3685714285714283,1.0346198322953082,-1.0566728589673957,0.1456953642384106,0,0,family,0.9989626988308692,0.001037301169130811,Low
525,74.95,1710.45,Month-to-month,Fiber optic,1,0,2,0,0,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,0,0,0,0.25,0.5826086956521692,1.0078341956659473,-1.3069634587020094,0.12758397932816537,0,0,single,0.959796627778018,0.040203372221982,Low
3030,19.65,270.6,One year,No,0,0,1,0,0,0,Mailed check,Female,12,1,0,0,1,0,0,0,0,0,0,0,0.5,1.6099999999999959,1.0892461196735448,-0.6598277245107357,0.22302631578947368,0,0,single,0.993981960764227,0.006018039235773043,Low
3832,66.1,1912.15,Month-to-month,DSL,1,0,4,0,0,0,Electronic check,Female,1,0,0,1,0,0,0,1,0,1,1,1,0.5,0.16379310344827047,1.0024841147247485,0.49255503921950367,0.6939155629139073,0,0,single,0.9843017884194291,0.015698211580570942,Low
1737,68.65,68.65,Month-to-month,Fiber optic,0,0,1,0,0,0,Electronic check,Female,1,0,0,1,0,0,0,0,0,0,0,0,0.125,0.0,0.9999999999854333,-1.804474365767126,0.0017764857881136951,0,0,single,2.755598675736662e-05,0.9999724440132426,High
808,105.35,323.25,Month-to-month,Fiber optic,1,1,6,0,0,0,Bank transfer (automatic),Male,1,0,0,0,0,0,0,1,1,2,2,1,0.75,-2.4000000000000057,0.9777262180883737,1.0937240928503003,0.8447997416020672,1,1,single,0.4047633403342927,0.5952366596657073,High
1602,45.3,45.3,Month-to-month,DSL,1,0,2,0,0,0,Mailed check,Male,1,0,0,0,1,0,0,1,0,2,0,0,0.25,0.0,0.999999999977925,-0.7861727497601594,0.2228890728476821,0,0,single,0.0006251033425799227,0.9993748966574201,High
3056,60.5,3121.45,Two year,DSL,0,1,4,0,1,0,Credit card (automatic),Male,24,1,1,0,0,0,0,1,0,0,3,1,0.5,-0.7049019607843121,0.9884829165770996,0.14828217295574855,0.5891970198675497,0,0,couple_no_kids,0.9996045715699035,0.00039542843009654494,Low
991,95.0,95.0,Month-to-month,Fiber optic,1,0,4,0,1,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,2,1,1,0.5,0.0,0.9999999999894736,0.27638474552903713,0.5797803617571059,0,0,couple_no_kids,5.1987914353411814e-05,0.9999480120856465,High
907,106.15,4512.7,Month-to-month,Fiber optic,1,1,6,0,1,0,Bank transfer (automatic),Male,1,0,0,0,0,0,0,1,1,2,2,1,0.75,-1.2952380952380906,0.987945132616506,1.1569000810490462,0.8685400516795866,1,1,couple_no_kids,0.9894907786452509,0.010509221354749076,Low
753,71.0,71.0,Month-to-month,Fiber optic,1,0,1,1,0,0,Electronic check,Female,1,0,0,1,0,0,0,1,0,0,0,0,0.125,0.0,0.9999999999859155,-1.618894900433313,0.06863695090439277,0,0,single,1.2985904719863367e-05,0.9999870140952801,High
3582,85.7,2067.0,Month-to-month,Fiber optic,1,1,3,1,1,0,Credit card (automatic),Female,1,0,0,0,0,0,0,1,1,1,1,0,0.375,6.200000000000003,1.0779874213700882,-0.45803611728137333,0.3632105943152455,0,0,couple_no_kids,0.9721772812171399,0.027822718782860134,Low
4206,74.35,4759.55,Two year,DSL,1,0,6,0,1,0,Mailed check,Female,24,1,0,0,1,0,0,1,0,1,4,1,0.75,-0.017968750000008527,0.9997583805057232,0.999742743983072,0.8091887417218543,1,0,couple_no_kids,0.999475871577436,0.0005241284225639964,Low
5984,91.3,4126.35,One year,Fiber optic,1,1,4,1,0,0,Bank transfer (automatic),Female,12,1,1,0,0,0,0,1,1,1,2,1,0.5,1.59673913043477,1.0178002350632351,-0.015804199890158747,0.49483204134366926,0,0,single,0.9981895258217175,0.0018104741782825062,Low
4432,51.3,411.6,Month-to-month,DSL,1,1,2,0,1,1,Credit card (automatic),Male,1,0,0,0,0,0,0,1,1,0,1,0,0.25,-0.15000000000000568,0.9970845480855766,-0.4173089644775642,0.37644867549668876,0,0,family,0.9666697360786662,0.03333026392133376,Low
6140,49.55,2077.95,Month-to-month,DSL,1,0,2,0,0,0,Electronic check,Female,1,0,0,1,0,0,0,1,0,0,1,0,0.25,0.07500000000000284,1.0015159171096208,-0.5248942351849878,0.2980132450331126,0,0,single,0.985762417578596,0.01423758242140405,Low
464,71.65,71.65,Month-to-month,Fiber optic,1,0,1,0,0,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,0,0,0,0.125,0.0,0.9999999999860432,-1.5675644100218322,0.07428940568475452,0,0,single,2.435415461273932e-05,0.9999756458453872,High
2844,65.85,3928.3,One year,DSL,1,1,5,0,1,0,Bank transfer (automatic),Male,12,1,1,0,0,0,0,1,1,0,4,1,0.625,0.3783333333333303,1.0057785810502387,0.47718571483272887,0.6903973509933775,0,0,couple_no_kids,0.9989742202226846,0.0010257797773154387,Low
4431,91.5,1400.3,Month-to-month,Fiber optic,1,0,3,1,0,0,Electronic check,Female,1,0,0,1,0,0,0,1,0,2,0,0,0.375,-1.8533333333333246,0.9801471113227864,-1.0202840472269013e-05,0.4974160206718346,0,0,single,0.8774160561971986,0.12258394380280135,Medium
6176,110.8,3836.3,One year,Fiber optic,1,1,8,1,0,0,Bank transfer (automatic),Female,12,1,1,0,0,0,0,1,1,2,4,1,1.0,1.1914285714285597,1.0108698485427676,1.5241105124542509,0.9446059431524548,1,1,single,0.9965166254153153,0.0034833745846847286,Low
5975,79.8,4914.8,One year,DSL,1,0,6,0,1,0,Electronic check,Male,12,1,0,1,0,0,0,1,0,2,2,1,0.75,-0.7704918032786878,0.9904370472734564,1.3347940156147629,0.8818294701986755,1,0,couple_no_kids,0.9975910509582825,0.002408949041717512,Low
4035,113.6,6292.7,Two year,Fiber optic,1,0,7,1,1,0,Electronic check,Male,24,1,0,1,0,0,0,1,0,2,3,1,0.875,-0.8127272727272725,0.992896530892207,1.7452264711498582,0.9672157622739018,1,1,couple_no_kids,0.9992777335960147,0.0007222664039853166,Low
2994,95.4,293.15,Month-to-month,Fiber optic,0,0,4,0,0,0,Electronic check,Female,1,0,0,1,0,0,0,0,0,2,1,1,0.5,-2.3166666666666487,0.9762920006722536,0.3079727396284101,0.5970607235142119,0,0,single,0.18803058451833612,0.8119694154816639,High
6318,99.4,5943.65,Month-to-month,Fiber optic,0,1,6,0,1,0,Bank transfer (automatic),Male,1,0,0,0,0,0,0,1,0,1,3,1,0.75,1.9631147540983704,1.0201475524194343,0.6238526806221352,0.685562015503876,0,0,couple_no_kids,0.9966083040025041,0.0033916959974958916,Low
4520,69.05,653.95,Month-to-month,DSL,1,1,5,0,1,0,Credit card (automatic),Male,1,0,0,0,0,0,0,1,1,1,2,1,0.625,-3.6111111111111143,0.9503020108440206,0.6739130669834464,0.7311672185430463,0,0,couple_no_kids,0.9290431429804467,0.07095685701955334,Low
4622,35.05,844.45,Two year,DSL,0,1,2,0,0,1,Bank transfer (automatic),Female,24,1,1,0,0,0,0,1,0,0,2,0,0.25,1.2719999999999985,1.0376576469584446,-1.416315049617926,0.08733443708609272,0,0,single_with_kids,0.9993396793698398,0.0006603206301601938,Low
5905,49.6,939.8,Month-to-month,DSL,1,0,2,0,1,1,Electronic check,Male,1,0,0,1,0,0,0,1,0,0,1,0,0.25,2.6100000000000065,1.0555437326866242,-0.5218203703076325,0.30008278145695366,0,0,family,0.9868521168657867,0.013147883134213334,Low
1774,75.0,209.1,Month-to-month,Fiber optic,0,0,2,0,0,0,Mailed check,Male,1,0,0,0,1,0,0,0,0,0,0,0,0.25,5.299999999999997,1.0760401721509893,-1.3030149594395881,0.1303294573643411,0,0,single,0.3219874926390794,0.6780125073609207,High
5220,92.7,1556.85,Month-to-month,Fiber optic,1,1,5,0,0,1,Credit card (automatic),Female,1,0,0,0,0,0,0,1,1,0,3,1,0.625,1.1205882352941217,1.0122362462554466,0.09475377945764547,0.5101744186046512,0,0,single_with_kids,0.9762086686057193,0.02379133139428069,Low
3608,45.2,2065.15,Month-to-month,DSL,1,1,1,0,0,0,Credit card (automatic),Male,1,0,0,0,0,0,0,1,1,0,0,0,0.125,0.3054347826086996,1.0068033798773393,-0.792320479514869,0.21647350993377484,0,0,single,0.9895269190222179,0.010473080977782101,Low
6347,39.95,1023.75,One year,DSL,1,1,2,0,0,1,Bank transfer (automatic),Male,12,1,1,0,0,0,0,1,1,1,1,0,0.25,0.5750000000000028,1.0146031745774071,-1.1150762916371397,0.1287251655629139,0,0,single_with_kids,0.998259828133932,0.0017401718660680077,Low
1240,39.1,971.3,Month-to-month,DSL,0,1,2,1,1,0,Bank transfer (automatic),Male,1,0,0,0,0,0,0,1,0,1,1,0,0.25,-1.37083333333333,0.9661278698412572,-1.167331994552174,0.1183774834437086,0,0,couple_no_kids,0.9780199942635155,0.02198000573648451,Low
2485,79.15,3566.6,Two year,DSL,1,1,6,0,1,0,Credit card (automatic),Male,24,1,1,0,0,0,0,1,1,2,3,1,0.75,-3.7941860465116264,0.9542561543091367,1.2948337722091487,0.8679635761589404,1,0,couple_no_kids,0.9993201483421628,0.0006798516578372382,Low
4747,89.95,1682.4,Month-to-month,Fiber optic,0,0,4,0,0,0,Mailed check,Male,1,0,0,0,1,0,0,0,0,1,2,1,0.5,1.4026315789473642,1.0158404659894786,-0.1224136799755405,0.45106589147286824,0,0,single,0.9722115969375621,0.027788403062437905,Low
4725,82.0,2083.1,One year,DSL,1,1,6,0,1,1,Credit card (automatic),Male,12,1,1,0,0,0,0,1,1,2,2,1,0.75,1.880769230769232,1.0234746291456913,1.4700440702183812,0.9151490066225165,1,0,family,0.9990159432901932,0.0009840567098068354,Low
2699,61.6,1611.0,One year,DSL,1,1,4,0,1,0,Bank transfer (automatic),Male,12,1,1,0,0,0,0,1,1,0,3,1,0.5,-2.8399999999999963,0.9559279950193059,0.21590720025755775,0.6152731788079471,0,0,couple_no_kids,0.9980504974617264,0.0019495025382736397,Low
4690,78.65,3950.85,One year,DSL,1,1,6,0,1,0,Credit card (automatic),Female,12,1,1,0,0,0,0,1,1,2,2,1,0.75,1.1823529411764753,1.0152625384279894,1.2640951234355993,0.8600993377483444,1,0,couple_no_kids,0.9982450292849311,0.0017549707150689153,Low
674,34.5,279.25,Month-to-month,DSL,1,0,2,0,1,1,Electronic check,Male,1,0,0,1,0,0,0,1,0,0,2,0,0.25,-5.392857142857146,0.8648164726730395,-1.4501275632688304,0.07905629139072848,0,0,family,0.9135239848887455,0.08647601511125447,Low
2282,25.6,514.75,Two year,No,1,1,2,0,1,1,Credit card (automatic),Female,24,1,1,0,0,0,0,1,1,0,0,0,1.0,3.219565217391306,1.1438562408425281,2.09276432810814,0.9601973684210526,1,0,family,0.9994796372814841,0.0005203627185158544,Low
1409,50.8,50.8,Month-to-month,DSL,1,0,2,0,0,0,Electronic check,Female,1,0,0,1,0,0,0,1,0,0,1,0,0.25,0.0,0.9999999999803151,-0.4480476132511138,0.35885761589403975,0,0,single,0.00741303030045842,0.9925869696995416,High
4789,19.3,593.2,One year,No,0,0,1,0,1,0,Mailed check,Female,12,1,0,0,1,0,0,0,0,0,0,0,0.5,0.7624999999999993,1.041132838784025,-0.8217449040765509,0.07401315789473684,0,0,couple_no_kids,0.997480923757088,0.002519076242912033,Low
3980,19.35,867.3,Two year,No,0,0,1,0,1,1,Mailed check,Male,24,1,0,0,1,0,0,0,0,0,0,0,0.5,-1.2999999999999972,0.9370460047972377,-0.7986138784242911,0.09013157894736842,0,0,family,0.9995177040537128,0.0004822959462872367,Low
3871,29.35,216.45,Month-to-month,DSL,0,0,1,0,0,0,Mailed check,Male,1,0,0,0,1,0,0,0,0,0,1,0,0.125,2.293750000000003,1.0847770847369915,-1.7667356456363912,0.03952814569536424,0,0,single,0.7559452321404939,0.24405476785950608,Medium
6883,69.85,5102.35,Two year,DSL,0,1,6,0,1,1,Bank transfer (automatic),Male,24,1,1,0,0,0,0,1,0,0,4,1,0.75,-1.0159722222222314,0.9856634687798821,0.7230949050211256,0.7495860927152318,0,0,family,0.999814984125556,0.00018501587444397227,Low
6813,25.75,1864.2,Two year,No,0,1,2,0,1,0,Credit card (automatic),Male,24,1,1,0,0,0,0,1,0,0,0,0,1.0,-0.14166666666666572,0.994528484029822,2.1621574050649177,0.9736842105263158,1,0,couple_no_kids,0.9997322429467828,0.0002677570532172435,Low
2795,34.2,1596.6,One year,DSL,0,0,1,1,0,0,Electronic check,Female,12,1,0,1,0,0,0,0,0,1,0,0,0.125,-1.279999999999994,0.9639233370641512,-1.46857075253296,0.07574503311258278,0,0,single,0.9970407402527931,0.0029592597472068993,Low
6028,49.75,49.75,Month-to-month,DSL,0,0,2,0,0,0,Electronic check,Male,1,0,0,1,0,0,0,0,0,0,1,0,0.25,0.0,0.9999999999798995,-0.5125987756755678,0.3052566225165563,0,0,single,0.015002346846658202,0.9849976531533418,High
5379,91.25,2964.05,Month-to-month,Fiber optic,0,0,3,0,1,0,Electronic check,Male,1,0,0,1,0,0,0,0,0,2,0,0,0.375,1.4303030303030226,1.0159241578132874,-0.019752699152580083,0.4935400516795866,0,0,couple_no_kids,0.976449495186184,0.023550504813816042,Low
6730,19.7,1301.1,Two year,No,0,1,1,0,1,1,Credit card (automatic),Male,24,1,1,0,0,0,0,1,0,0,0,0,0.5,1.3746478873239454,1.0750134500988964,-0.6366966988584759,0.2509868421052632,0,0,family,0.9997374122170903,0.00026258778290966234,Low
6370,73.85,3581.4,One year,DSL,1,1,6,0,0,0,Bank transfer (automatic),Female,12,1,1,0,0,0,0,1,1,1,3,1,0.75,-0.7625000000000028,0.9897805327392891,0.9690040952095224,0.8011175496688742,1,0,single,0.9987417351285545,0.0012582648714455358,Low
606,85.65,321.65,Month-to-month,Fiber optic,1,0,3,0,0,0,Electronic check,Female,1,0,0,1,0,0,0,1,0,1,0,0,0.375,5.237500000000011,1.065132908427606,-0.4619846165437947,0.36143410852713176,0,0,single,0.21479351382474174,0.7852064861752582,High
4587,54.5,3778.2,Two year,DSL,0,1,3,0,1,0,Bank transfer (automatic),Male,24,1,1,0,0,0,0,1,0,0,2,0,0.375,1.2859154929577485,1.0241649462514648,-0.22058161232684662,0.429635761589404,0,0,couple_no_kids,0.9996367895733701,0.0003632104266299008,Low
2337,78.55,522.95,Month-to-month,Fiber optic,1,1,3,0,0,0,Bank transfer (automatic),Female,1,0,0,0,0,0,0,1,1,0,1,0,0.375,3.8428571428571274,1.0514389520845966,-1.0226715118076573,0.1821705426356589,0,0,single,0.759251518355041,0.240748481644959,Medium
4619,20.05,1201.65,Two year,No,1,1,1,0,0,0,Credit card (automatic),Male,24,1,1,0,0,0,0,1,1,0,0,0,0.5,0.6685483870967737,1.0344942370372916,-0.47477951929265916,0.45,0,0,single,0.9995477528873592,0.0004522471126408023,Low
4686,19.35,1031.7,Two year,No,0,0,1,0,1,1,Mailed check,Female,24,1,0,0,1,0,0,0,0,0,0,0,0.5,-0.4903846153846132,0.9752835125998695,-0.7986138784242911,0.09013157894736842,0,0,family,0.9995371738467546,0.00046282615324544363,Low
4945,115.15,8349.45,Two year,Fiber optic,0,1,8,0,1,0,Bank transfer (automatic),Male,24,1,1,0,0,0,0,1,0,2,4,1,1.0,-0.8145833333333314,0.9929755852096253,1.8676299482849275,0.9823966408268734,1,1,couple_no_kids,0.999736907996828,0.000263092003171983,Low
6444,53.7,521.0,Two year,DSL,0,1,5,0,1,1,Credit card (automatic),Male,24,1,1,0,0,0,0,1,0,1,4,1,0.625,1.6000000000000014,1.0307101727249386,-0.26976345036452576,0.3985927152317881,0,0,family,0.9989843934447463,0.0010156065552536786,Low
5144,75.65,302.35,Month-to-month,Fiber optic,1,0,2,0,0,0,Electronic check,Female,1,0,0,1,0,0,0,1,0,0,0,0,0.25,0.0625,1.0008268562791356,-1.2516844690281073,0.15455426356589147,0,0,single,0.2878994965081812,0.7121005034918189,High
4742,19.65,708.8,One year,No,0,0,1,0,1,1,Mailed check,Female,12,1,0,0,1,0,0,0,0,0,0,0,0.5,-0.6014285714285705,0.9703019186879789,-0.6598277245107357,0.22302631578947368,0,0,family,0.9989421734841247,0.0010578265158752709,Low
5728,96.2,639.7,Month-to-month,Fiber optic,0,0,4,0,0,0,Electronic check,Male,1,0,0,1,0,0,0,0,0,2,0,1,0.5,4.814285714285717,1.0526809441810712,0.37114872782715486,0.622577519379845,0,0,single,0.6035383568853367,0.39646164311466325,High
3901,19.45,69.25,One year,No,1,0,1,0,0,0,Mailed check,Male,12,1,0,0,1,0,0,1,0,0,0,0,0.5,-3.633333333333333,0.8425992779418369,-0.7523518271197732,0.12796052631578947,0,0,single,0.9881910045701842,0.011808995429815838,Low
3560,91.25,6589.6,Two year,DSL,1,0,8,0,1,0,Mailed check,Male,24,1,0,0,1,0,0,1,0,2,4,1,1.0,-1.5612676056338017,0.9831780381100816,2.038709072529049,0.992135761589404,1,0,couple_no_kids,0.9997308366245331,0.0002691633754668965,Low
5878,90.95,4236.6,One year,Fiber optic,0,1,4,0,1,1,Bank transfer (automatic),Female,12,1,1,0,0,0,0,1,0,1,2,1,0.5,-1.1500000000000057,0.9875135721934036,-0.04344369472710924,0.4861111111111111,0,0,family,0.9995123077517982,0.0004876922482017765,Low
129,94.2,167.5,Month-to-month,Fiber optic,1,0,4,0,1,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,2,1,1,0.5,10.450000000000003,1.124776119389555,0.21320875733029235,0.5419896640826873,0,0,couple_no_kids,0.0352139233370341,0.9647860766629659,High
2113,35.9,973.65,Month-to-month,DSL,1,0,1,1,1,1,Electronic check,Female,1,0,0,1,0,0,0,1,0,1,0,0,0.125,1.1267857142857167,1.0324038411863532,-1.3640593467028916,0.10513245033112582,0,0,family,0.9850848561179993,0.014915143882000659,Low
89,90.4,168.2,Month-to-month,Fiber optic,1,0,3,0,0,0,Electronic check,Female,1,0,0,1,0,0,0,1,0,2,0,0,0.375,6.300000000000011,1.0749108204390618,-0.0868771866137462,0.46656976744186046,0,0,single,0.028939936068780165,0.9710600639312198,High
555,80.85,1400.85,Month-to-month,Fiber optic,0,0,2,0,1,0,Electronic check,Male,1,0,0,1,0,0,0,0,0,1,0,0,0.25,-1.5529411764705827,0.9811542991635939,-0.8410405457362656,0.26195090439276486,0,0,couple_no_kids,0.9198557180427032,0.08014428195729684,Low
6954,89.4,4869.5,Month-to-month,Fiber optic,0,1,4,0,0,0,Credit card (automatic),Male,1,0,0,0,0,0,0,1,0,1,1,1,0.5,-0.7759259259259181,0.9913954204633874,-0.16584717186217746,0.4266795865633075,0,0,single,0.9934561775600672,0.006543822439932789,Low
1147,57.55,3046.4,Two year,DSL,0,1,4,0,1,0,Bank transfer (automatic),Male,24,1,1,0,0,0,0,1,0,0,3,1,0.5,2.1609090909090867,1.0390132615358634,-0.03307585480819424,0.5192466887417219,0,0,couple_no_kids,0.9995615515854974,0.0004384484145025791,Low
6066,78.1,864.85,Month-to-month,Fiber optic,1,1,3,1,1,1,Credit card (automatic),Female,1,0,0,0,0,0,0,1,1,0,1,0,0.375,-0.5227272727272805,0.9933514482153819,-1.0582080051694516,0.17732558139534885,0,0,family,0.9710295110515813,0.028970488948418693,Low
6371,19.3,1447.9,Two year,No,1,1,1,0,0,0,Bank transfer (automatic),Male,24,1,1,0,0,0,0,1,1,0,0,0,0.5,-1.684057971014493,0.9197458387571915,-0.8217449040765509,0.07401315789473684,0,0,single,0.9995978276642136,0.00040217233578643263,Low
6085,89.4,6376.55,Two year,DSL,1,0,8,0,1,1,Mailed check,Male,24,1,0,0,1,0,0,1,0,2,4,1,1.0,0.8368055555555571,1.0094486830538958,1.9249760720669156,0.9745447019867549,1,0,family,0.9998092073931238,0.00019079260687615562,Low
5517,76.35,2606.35,One year,DSL,1,0,6,0,0,0,Mailed check,Female,12,1,0,0,1,0,0,1,0,1,4,1,0.75,3.9513888888888857,1.0545782415876743,1.1226973390772703,0.8443708609271523,1,0,single,0.9974728367989554,0.0025271632010446243,Low
684,99.25,665.45,Month-to-month,Fiber optic,1,0,5,1,1,0,Electronic check,Male,1,0,0,1,0,0,0,1,0,2,1,1,0.625,4.185714285714283,1.04403035538762,0.61200718283487,0.6808785529715762,0,0,couple_no_kids,0.5627667022121896,0.4372332977878104,High
5225,108.2,2203.7,Month-to-month,Fiber optic,1,1,7,0,0,0,Bank transfer (automatic),Male,1,0,0,0,0,0,0,1,1,2,4,1,0.875,-1.9849999999999852,0.9819848436630941,1.31878855080833,0.898094315245478,1,1,single,0.9800895188893045,0.019910481110695488,Low
4117,65.65,3094.65,One year,DSL,1,0,4,0,1,0,Electronic check,Female,12,1,0,1,0,0,0,1,0,1,2,1,0.5,1.1781250000000085,1.0182734719438784,0.46489025532330974,0.6862582781456954,0,0,couple_no_kids,0.9977679108865246,0.0022320891134753884,Low
