row_id,S_at_h,ChurnRisk_at_h,RiskSegment,ValueMetric,ValueSegment,NextBestAction,HoldoutControl,RevProxy,ActionCost,ExpectedBenefit_placeholder
1599,0.3016870786849563,0.6983129213150436,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
952,0.30322292025109593,0.6967770797489041,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),True,0.05,35.0,0.0
1471,0.30528401578206127,0.6947159842179387,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
657,0.308550284161814,0.691449715838186,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
4986,0.31031130946102153,0.6896886905389785,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
4955,0.311769022616861,0.688230977383139,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
4583,0.3119523857503053,0.6880476142496947,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
495,0.31473251150443654,0.6852674884955634,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
558,0.31498892734020123,0.6850110726597988,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
383,0.31548435312365,0.68451564687635,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
5967,0.31548435312365,0.68451564687635,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
1847,0.31566801485536256,0.6843319851446374,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
1518,0.31882564493327553,0.6811743550667244,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
807,0.31951934673896987,0.6804806532610301,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
1774,0.3219874926390794,0.6780125073609207,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
5028,0.3229358141867994,0.6770641858132006,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
1710,0.32597981374019197,0.6740201862598081,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
1659,0.3307008114251853,0.6692991885748147,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
5885,0.3336134990187545,0.6663865009812455,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
1016,0.3344814038410038,0.6655185961589962,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
4823,0.3376567464180629,0.6623432535819371,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
3702,0.3465995680178058,0.6534004319821942,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
3907,0.35181060198153735,0.6481893980184626,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
2432,0.35249693630873746,0.6475030636912625,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
1325,0.35999160562716775,0.6400083943728323,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
1482,0.3637494767392087,0.6362505232607913,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
6932,0.36621566371851805,0.6337843362814819,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
4062,0.3662460695727519,0.6337539304272481,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
3021,0.37139441150609104,0.628605588493909,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
2612,0.37671206846784505,0.6232879315321549,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
6363,0.3767279384641409,0.6232720615358591,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
2646,0.38322396528541797,0.6167760347145821,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
2749,0.3839292125899463,0.6160707874100537,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
1946,0.3840881441940896,0.6159118558059105,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
3028,0.38722412161783615,0.6127758783821639,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
4054,0.393877071128552,0.606122928871448,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
238,0.3965710695056507,0.6034289304943493,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
3444,0.3983839864420508,0.6016160135579491,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
1027,0.4034075227619688,0.5965924772380312,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
808,0.4047633403342927,0.5952366596657073,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
1642,0.4091838235268771,0.5908161764731229,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
5105,0.4147277078423505,0.5852722921576494,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
6613,0.42358574132338317,0.5764142586766168,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),True,0.05,35.0,0.0
404,0.4251378317864146,0.5748621682135854,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),True,0.05,35.0,0.0
162,0.43118392867845434,0.5688160713215457,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
3690,0.43287103176305347,0.5671289682369465,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
826,0.4352591165080529,0.5647408834919472,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
6857,0.44113146395809205,0.5588685360419079,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
5394,0.44127783820733435,0.5587221617926657,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
2471,0.4416517331155616,0.5583482668844384,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
370,0.44185103188422675,0.5581489681157732,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
906,0.451994895952842,0.5480051040471581,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
1053,0.45362928796916385,0.5463707120308361,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
3510,0.4543518966563128,0.5456481033436872,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),True,0.05,35.0,0.0
2093,0.4577976832333575,0.5422023167666425,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
1357,0.46265926786392675,0.5373407321360733,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
5059,0.4646057696050033,0.5353942303949967,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
4641,0.47131308910635344,0.5286869108936465,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
693,0.47205636691064773,0.5279436330893523,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
1269,0.4743597432053454,0.5256402567946545,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
1404,0.4841708395033515,0.5158291604966485,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
4259,0.4844480229033354,0.5155519770966646,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
891,0.48820300858848853,0.5117969914115115,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
4845,0.4909321730073844,0.5090678269926157,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
3283,0.49162640123366386,0.5083735987663361,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
5113,0.4934242133845607,0.5065757866154392,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
6537,0.496702278391773,0.5032977216082271,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
1586,0.49804446537706853,0.5019555346229314,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),True,0.05,35.0,0.0
4984,0.499076637886297,0.500923362113703,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
4715,0.49988129856170216,0.5001187014382978,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
53,0.5001379751729805,0.49986202482701947,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
380,0.5007402384555756,0.4992597615444244,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),True,0.05,35.0,0.0
4093,0.5139444567353599,0.48605554326464007,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
1915,0.5211318805574319,0.47886811944256813,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
5266,0.5225427861325834,0.4774572138674166,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
2131,0.525238241150235,0.474761758849765,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
3712,0.5362029607262221,0.4637970392737779,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
1044,0.5379982973775771,0.4620017026224229,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
6012,0.5382159418184456,0.46178405818155444,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
2772,0.544430784362957,0.455569215637043,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
3216,0.5484122866955748,0.45158771330442515,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
1636,0.5562559267152642,0.44374407328473575,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
803,0.5577623432243409,0.44223765677565907,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
684,0.5627667022121896,0.4372332977878104,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),True,0.05,35.0,0.0
4066,0.5653674126554621,0.4346325873445379,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
11,0.575107790407077,0.42489220959292295,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),True,0.05,35.0,0.0
2829,0.5799627984280563,0.4200372015719437,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
809,0.5804919941403188,0.4195080058596812,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
3950,0.589803853851082,0.410196146148918,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
4301,0.589907585148371,0.41009241485162895,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
3552,0.5909783690531991,0.4090216309468009,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),True,0.05,35.0,0.0
1758,0.6011762127381992,0.3988237872618008,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
5728,0.6035383568853367,0.39646164311466325,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
5297,0.6105766724235454,0.3894233275764546,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
4927,0.6118151157834012,0.3881848842165988,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),True,0.05,35.0,0.0
2429,0.614852961845576,0.38514703815442397,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
3128,0.6213557182611915,0.3786442817388085,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
5328,0.6220291716886261,0.37797082831137385,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
2530,0.6271945752861557,0.37280542471384426,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
799,0.6280575578472984,0.37194244215270156,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
1086,0.6289972748647213,0.37100272513527865,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
4754,0.6294985001834033,0.37050149981659675,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
980,0.6359968600051242,0.36400313999487577,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
3922,0.6376327138599126,0.3623672861400874,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
384,0.6406158711379987,0.35938412886200133,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
1092,0.6542854442109388,0.3457145557890612,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
1139,0.6585028194391993,0.3414971805608007,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
4799,0.6623264425181014,0.33767355748189865,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
224,0.6660347905540503,0.33396520944594965,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
1784,0.6662442895682156,0.3337557104317844,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
6514,0.6680206317284462,0.33197936827155383,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
732,0.6762594759152774,0.32374052408472265,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),True,0.05,35.0,0.0
3559,0.6790206108543837,0.3209793891456163,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
3794,0.6893568820522907,0.31064311794770927,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),True,0.05,35.0,0.0
3691,0.6948144300953516,0.3051855699046484,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
282,0.6950775181983426,0.3049224818016574,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),True,0.05,35.0,0.0
1809,0.6965362257582082,0.30346377424179183,High,1.0,High,High-Touch Intervention (Sr. AM outreach + significant offer),False,0.05,35.0,0.0
467,0.9015376304076383,0.09846236959236165,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
340,0.9017050426101443,0.09829495738985572,Low,1.0,High,"Monitor & Nurture (exclusive content, loyalty rewards)",False,0.05,1.5,0.0
